"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"SHKBP1",0.30616568730349,3.9535017906085e-146,1.61198440934056e-144,0.30616568730349,"Increasing",TRUE
"MAL",0.305933180382599,6.71258631823605e-146,2.73180772762864e-144,0.305933180382599,"Increasing",TRUE
"A2M",-0.305898564869186,7.26273981802284e-146,2.9501467569074e-144,0.305898564869186,"Decreasing",TRUE
"IGLC3",-0.305861692395865,7.89835272986081e-146,3.20231524375782e-144,0.305861692395865,"Decreasing",TRUE
"MFSD1",0.305654130018209,1.26632018238162e-145,5.12456538225972e-144,0.305654130018209,"Increasing",TRUE
"NECTIN4",0.305612986746843,1.39046604730847e-145,5.6164432303432e-144,0.305612986746843,"Increasing",TRUE
"PYM1",0.305562881826218,1.55817185511302e-145,6.28210705018515e-144,0.305562881826218,"Increasing",TRUE
"SEC11C",0.305355062755665,2.49824207686159e-145,1.00534471659179e-143,0.305355062755665,"Increasing",TRUE
"PLLP",0.305306366850991,2.79029484035921e-145,1.1207857156164e-143,0.305306366850991,"Increasing",TRUE
"FARSA",0.30525041627048,3.16816379748205e-145,1.27020444644874e-143,0.30525041627048,"Increasing",TRUE
"TMEM258",0.305079859575988,4.66521690818183e-145,1.8669506923298e-143,0.305079859575988,"Increasing",TRUE
"CHCHD1",0.305042544700137,5.07722430545452e-145,2.02807425583867e-143,0.305042544700137,"Increasing",TRUE
"RPL6",0.304873759928492,7.44404418445887e-145,2.96800359457853e-143,0.304873759928492,"Increasing",TRUE
"UROD",0.304641749914376,1.25910411201093e-144,5.01090973490904e-143,0.304641749914376,"Increasing",TRUE
"SPATC1L",0.30436123178671,2.37551682599174e-144,9.43656592089735e-143,0.30436123178671,"Increasing",TRUE
"FADS2",0.304160698714411,3.73815562020642e-144,1.48223014592038e-142,0.304160698714411,"Increasing",TRUE
"TFPT",0.304071004856319,4.57799678500994e-144,1.81191411216236e-142,0.304071004856319,"Increasing",TRUE
"RRAGA",0.30385108313377,7.52240180526886e-144,2.97183003677989e-142,0.30385108313377,"Increasing",TRUE
"CALR",0.303699301975931,1.05950180999706e-143,4.1780719186198e-142,0.303699301975931,"Increasing",TRUE
"MAP3K13",0.303670897694957,1.12960842825648e-143,4.44641860375636e-142,0.303670897694957,"Increasing",TRUE
"POLR2F",0.303422071569779,1.97950524800029e-143,7.77765607441569e-142,0.303422071569779,"Increasing",TRUE
"MYDGF",0.30337688480457,2.1916634898747e-143,8.59561669985341e-142,0.30337688480457,"Increasing",TRUE
"RAB1A",0.303145598346637,3.6895555663519e-143,1.44440753240697e-141,0.303145598346637,"Increasing",TRUE
"CTHRC1",0.303130826868267,3.81428958485681e-143,1.49053884138799e-141,0.303130826868267,"Increasing",TRUE
"C1orf43",0.302878780614952,6.72461104542837e-143,2.62308383920049e-141,0.302878780614952,"Increasing",TRUE
"REEP5",0.302651984792065,1.11954279075063e-142,4.35915670416596e-141,0.302651984792065,"Increasing",TRUE
"MSRB2",0.302636004726367,1.1604627714118e-142,4.51035980039732e-141,0.302636004726367,"Increasing",TRUE
"SFT2D1",0.302601369211141,1.25435082847993e-142,4.86652089828569e-141,0.302601369211141,"Increasing",TRUE
"ERLEC1",0.302319804637418,2.36004532193241e-142,9.13988878260922e-141,0.302319804637418,"Increasing",TRUE
"PAK4",0.301721521615887,9.01942799450763e-142,3.48675919429893e-140,0.301721521615887,"Increasing",TRUE
"EIF2D",0.30165153842974,1.0548666089707e-141,4.070654896403e-140,0.30165153842974,"Increasing",TRUE
"HSPA14.1",0.301099044176481,3.62675945647579e-141,1.3970458441077e-139,0.301099044176481,"Increasing",TRUE
"SYNCRIP",0.300821551372168,6.73666411659816e-141,2.59037920924709e-139,0.300821551372168,"Increasing",TRUE
"SLIRP",0.300515670484766,1.33210736641776e-140,5.1131154863744e-139,0.300515670484766,"Increasing",TRUE
"CAPG",0.300233878672358,2.49457521039018e-140,9.55811530080349e-139,0.300233878672358,"Increasing",TRUE
"COX14",0.300129870713308,3.14399682081363e-140,1.20250922650943e-138,0.300129870713308,"Increasing",TRUE
"KANK2",0.300117600803983,3.23097588383771e-140,1.23359344257479e-138,0.300117600803983,"Increasing",TRUE
"CLDN7",0.300114058092053,3.25653347477231e-140,1.24115852539382e-138,0.300114058092053,"Increasing",TRUE
"ACTR1B",0.300095613448497,3.39289216763343e-140,1.29085210814363e-138,0.300095613448497,"Increasing",TRUE
"DESI2",0.300044227309348,3.80359063230414e-140,1.44456227704908e-138,0.300044227309348,"Increasing",TRUE
"KRCC1",0.299851781562214,5.8337642610824e-140,2.21171308214019e-138,0.299851781562214,"Increasing",TRUE
"C18orf21",0.299699127528353,8.18831331687612e-140,3.09893959330461e-138,0.299699127528353,"Increasing",TRUE
"TNIK",0.299521133338936,1.21554024050637e-139,4.59227702750747e-138,0.299521133338936,"Increasing",TRUE
"SERPINH1",0.29937387965938,1.68507948619186e-139,6.35507289644086e-138,0.29937387965938,"Increasing",TRUE
"ATP5MC2",0.299363440761892,1.72453944820083e-139,6.49256053582229e-138,0.299363440761892,"Increasing",TRUE
"MRPS5",0.299112101988596,3.01014963108612e-139,1.13129275700471e-137,0.299112101988596,"Increasing",TRUE
"UNC5B",0.298953260443787,4.27906532554925e-139,1.60539239036665e-137,0.298953260443787,"Increasing",TRUE
"FRZB",0.298808468763307,5.89540167549958e-139,2.2079658614826e-137,0.298808468763307,"Increasing",TRUE
"ACAT2",0.298670716815552,7.99534305659469e-139,2.9892623434777e-137,0.298670716815552,"Increasing",TRUE
"ID3",0.298565427320931,1.00908674615503e-138,3.76621149989814e-137,0.298565427320931,"Increasing",TRUE
"SCP2",0.298410590093734,1.42074084067127e-138,5.29348440808728e-137,0.298410590093734,"Increasing",TRUE
"SLC51A",0.298184650620767,2.33974310537985e-138,8.70255568111163e-137,0.298184650620767,"Increasing",TRUE
"PAICS",0.297986238972446,3.62463082035296e-138,1.34584659841628e-136,0.297986238972446,"Increasing",TRUE
"KRT10",0.297905112565424,4.33457478240448e-138,1.60669229927549e-136,0.297905112565424,"Increasing",TRUE
"AC010642.2",0.297553391675872,9.40688812453826e-138,3.48087075978205e-136,0.297553391675872,"Increasing",TRUE
"CSAD",0.297485639852211,1.09197155297375e-137,4.03376158286543e-136,0.297485639852211,"Increasing",TRUE
"ORC4",0.297482038803357,1.10065991185353e-137,4.05891820736431e-136,0.297482038803357,"Increasing",TRUE
"NANS",0.297173489826467,2.16957693165022e-137,7.98714778415012e-136,0.297173489826467,"Increasing",TRUE
"LSM2",0.297098924787461,2.55590065154251e-137,9.3933695714003e-136,0.297098924787461,"Increasing",TRUE
"SF3A3",0.297087051357323,2.62346123797747e-137,9.62529666429424e-136,0.297087051357323,"Increasing",TRUE
"NDUFB4",0.296857565878733,4.34274411166446e-137,1.59062203818761e-135,0.296857565878733,"Increasing",TRUE
"KRT18",0.296850740872504,4.40829893689637e-137,1.61190084646921e-135,0.296850740872504,"Increasing",TRUE
"QPRT",0.296433081191885,1.10184139316086e-136,4.02209332875103e-135,0.296433081191885,"Increasing",TRUE
"GIPC1",0.296419843788175,1.13427322224489e-136,4.13349820113189e-135,0.296419843788175,"Increasing",TRUE
"MRPL18",0.296399456279947,1.18609649548893e-136,4.31507496086124e-135,0.296399456279947,"Increasing",TRUE
"CDC26",0.296387991670798,1.2162698521626e-136,4.41741033701406e-135,0.296387991670798,"Increasing",TRUE
"BANF1",0.29635515961082,1.30698534636659e-136,4.73891834479563e-135,0.29635515961082,"Increasing",TRUE
"MARCH3",0.296348671250685,1.32569652456443e-136,4.79871053531613e-135,0.296348671250685,"Increasing",TRUE
"GLI4",0.296339925034319,1.35134275355345e-136,4.88336403081773e-135,0.296339925034319,"Increasing",TRUE
"ELOC",0.296196690554879,1.84927427423237e-136,6.6715888257365e-135,0.296196690554879,"Increasing",TRUE
"MIS18A",0.296124760289017,2.16464870788471e-136,7.79634309623142e-135,0.296124760289017,"Increasing",TRUE
"MPLKIP",0.296097835941127,2.29604328776655e-136,8.25582286998922e-135,0.296097835941127,"Increasing",TRUE
"SHMT2",0.296029257788759,2.66780320243345e-136,9.57661581471541e-135,0.296029257788759,"Increasing",TRUE
"EFNA3",0.295773801841161,4.66412514562584e-136,1.67150488220522e-134,0.295773801841161,"Increasing",TRUE
"PIK3CD-AS2",0.295477906101626,8.90190051424544e-136,3.18493493564311e-134,0.295477906101626,"Increasing",TRUE
"PRKCSH",0.295212492787594,1.58852128840204e-135,5.67404050287074e-134,0.295212492787594,"Increasing",TRUE
"CHMP5",0.295159117792253,1.7845951203618e-135,6.36387797871593e-134,0.295159117792253,"Increasing",TRUE
"CFAP20",0.295012672736966,2.4556638507408e-135,8.74248695461427e-134,0.295012672736966,"Increasing",TRUE
"CRYAB",0.294998691666755,2.53162595606796e-135,8.99809817609025e-134,0.294998691666755,"Increasing",TRUE
"BTF3L4",0.29492790668687,2.95374936516729e-135,1.04812025913408e-133,0.29492790668687,"Increasing",TRUE
"ALDH7A1",0.294795616798345,3.93994573019601e-135,1.39577421687764e-133,0.294795616798345,"Increasing",TRUE
"PPP1CA",0.294598889598539,6.04542580690844e-135,2.13816123874454e-133,0.294598889598539,"Increasing",TRUE
"PPHLN1",0.29451015721611,7.33236507492899e-135,2.58909165472574e-133,0.29451015721611,"Increasing",TRUE
"TPD52",0.294329466367183,1.08600847719996e-134,3.82848991717637e-133,0.294329466367183,"Increasing",TRUE
"HES1",0.294310715231636,1.13117275254835e-134,3.9812122447182e-133,0.294310715231636,"Increasing",TRUE
"MEX3A",0.294034125558071,2.06250643581913e-134,7.24727871187829e-133,0.294034125558071,"Increasing",TRUE
"ZHX1",0.293594108089078,5.35549707620269e-134,1.87877097105097e-132,0.293594108089078,"Increasing",TRUE
"RNF5",0.293554301479841,5.83785098424366e-134,2.04466709512975e-132,0.293554301479841,"Increasing",TRUE
"NDRG2",0.293479368334135,6.86656807013366e-134,2.40107663423282e-132,0.293479368334135,"Increasing",TRUE
"PGK1",0.293383212261311,8.45587988854201e-134,2.95204465898857e-132,0.293383212261311,"Increasing",TRUE
"SERPING1",-0.293369550731445,8.70968390213092e-134,3.03574627621047e-132,0.293369550731445,"Decreasing",TRUE
"IFNGR2",0.292907636733867,2.3650687962562e-133,8.23013473222167e-132,0.292907636733867,"Increasing",TRUE
"HLA-DPB1",-0.292798013486356,2.99699382167675e-133,1.04123852872081e-131,0.292798013486356,"Decreasing",TRUE
"ATF4",0.29267363949764,3.92022503743718e-133,1.35980839581087e-131,0.29267363949764,"Increasing",TRUE
"SRPRA",0.292595313483223,4.64223352485778e-133,1.60767093705411e-131,0.292595313483223,"Increasing",TRUE
"PDCD5",0.292345312036257,7.9597783034306e-133,2.75217294619416e-131,0.292345312036257,"Increasing",TRUE
"ZFAS1",0.292337367083881,8.09727799103858e-133,2.79524245026108e-131,0.292337367083881,"Increasing",TRUE
"MCM7",0.292231945366829,1.01627768591202e-132,3.50267317265689e-131,0.292231945366829,"Increasing",TRUE
"SS18L2",0.291780847899856,2.68384952045847e-132,9.23534842947571e-131,0.291780847899856,"Increasing",TRUE
"ZNF32",0.291770751431756,2.74276666811292e-132,9.42308230491579e-131,0.291770751431756,"Increasing",TRUE
"H3F3B",-0.291508876207977,4.81571834121617e-132,1.65186783101082e-130,0.291508876207977,"Decreasing",TRUE
"COX6B1",0.291443736218522,5.53900628164065e-132,1.89695603401354e-130,0.291443736218522,"Increasing",TRUE
"HNRNPF",0.291431358643346,5.68823332206391e-132,1.94497977990192e-130,0.291431358643346,"Increasing",TRUE
"COPZ1",0.291397897002772,6.11204892810983e-132,2.08659363880653e-130,0.291397897002772,"Increasing",TRUE
"MT-ATP8",-0.291361461501601,6.60944696287363e-132,2.25284146479021e-130,0.291361461501601,"Decreasing",TRUE
"ATP1B3",0.291132719137192,1.07985745783551e-131,3.67491648249218e-130,0.291132719137192,"Increasing",TRUE
"HLA-F",-0.290924512000544,1.68754625747772e-131,5.73394255095809e-130,0.290924512000544,"Decreasing",TRUE
"TM7SF2",0.290760305232538,2.39913551833119e-131,8.13898250410316e-130,0.290760305232538,"Increasing",TRUE
"HLA-B",-0.290749052154813,2.45766316233426e-131,8.32446723166822e-130,0.290749052154813,"Decreasing",TRUE
"RHEB",0.290548656345964,3.77441646531548e-131,1.27644976237038e-129,0.290548656345964,"Increasing",TRUE
"ORMDL1",0.289881693080127,1.56999416780205e-130,5.30118343221911e-129,0.289881693080127,"Increasing",TRUE
"NR4A2",0.28968367982112,2.39531537111395e-130,8.07531437905965e-129,0.28968367982112,"Increasing",TRUE
"C2orf76",0.28940428343707,4.34489723657952e-130,1.46251135954024e-128,0.28940428343707,"Increasing",TRUE
"ERO1A",0.288973420843843,1.08697799725582e-129,3.65312511985975e-128,0.288973420843843,"Increasing",TRUE
"ALG3",0.288833884403936,1.46232101151952e-129,4.90694985387217e-128,0.288833884403936,"Increasing",TRUE
"BTG3",0.288681844594844,2.01987502266836e-129,6.76736422323461e-128,0.288681844594844,"Increasing",TRUE
"HPRT1",0.288615086734168,2.32751307673494e-129,7.78599962666287e-128,0.288615086734168,"Increasing",TRUE
"IDI1",0.288535767804533,2.75437098535761e-129,9.19968423393785e-128,0.288535767804533,"Increasing",TRUE
"BOLA3",0.288374638991375,3.87709767713051e-129,1.2929642099196e-127,0.288374638991375,"Increasing",TRUE
"BTG1",0.287774555094796,1.3824205543423e-128,4.60309833271759e-127,0.287774555094796,"Increasing",TRUE
"KXD1",0.287484295939074,2.55399504341852e-128,8.49105121358064e-127,0.287484295939074,"Increasing",TRUE
"MAX",0.287061843990646,6.23222244924086e-128,2.06879150734401e-126,0.287061843990646,"Increasing",TRUE
"NPC2",0.286967714880337,7.60108754730479e-128,2.5193175137616e-126,0.286967714880337,"Increasing",TRUE
"TUBB",0.286450413884015,2.26041338423513e-127,7.48047982133557e-126,0.286450413884015,"Increasing",TRUE
"PSAT1",0.286381990085842,2.61046616027801e-127,8.62571463663727e-126,0.286381990085842,"Increasing",TRUE
"RFK",0.286287132090062,3.18695954428115e-127,1.05145337025825e-125,0.286287132090062,"Increasing",TRUE
"SMAP1",0.286269010194285,3.31076346675445e-127,1.09063412372811e-125,0.286269010194285,"Increasing",TRUE
"DLX2",0.285854569745529,7.90898469392661e-127,2.60141794879382e-125,0.285854569745529,"Increasing",TRUE
"SLC38A1",0.285737065025528,1.01211799982663e-126,3.32399239760692e-125,0.285737065025528,"Increasing",TRUE
"NIFK",0.285571031039132,1.43380419812732e-126,4.70174639173465e-125,0.285571031039132,"Increasing",TRUE
"SDHA",0.285501573485349,1.65857756200221e-126,5.43058501740421e-125,0.285501573485349,"Increasing",TRUE
"PTTG1IP",0.285477292497444,1.74518332770257e-126,5.70550857967512e-125,0.285477292497444,"Increasing",TRUE
"CLTA",0.285386708424522,2.1100307927965e-126,6.88787997467256e-125,0.285386708424522,"Increasing",TRUE
"SIVA1",0.285366398992133,2.20175910606615e-126,7.17647274239661e-125,0.285366398992133,"Increasing",TRUE
"GTF3A",0.285283762043233,2.61788861566909e-126,8.5199658109351e-125,0.285283762043233,"Increasing",TRUE
"MRPL50",0.285207996391328,3.06802370914302e-126,9.96992366234296e-125,0.285207996391328,"Increasing",TRUE
"USH1C",0.284930791658669,5.48010136590721e-126,1.77815301076959e-124,0.284930791658669,"Increasing",FALSE
"KCNQ1OT1",0.284910619174019,5.71624165115156e-126,1.8519937343536e-124,0.284910619174019,"Increasing",TRUE
"ZNF581",0.284885361923984,6.0262721971959e-126,1.949517098524e-124,0.284885361923984,"Increasing",TRUE
"MZT2A",0.284755194273835,7.91091570521487e-126,2.55537949760379e-124,0.284755194273835,"Increasing",TRUE
"PPP4R2",0.28452458932083,1.28066450311506e-125,4.13062088243529e-124,0.28452458932083,"Increasing",TRUE
"IRF1",-0.284489109074825,1.37913250533938e-125,4.44158769603337e-124,0.284489109074825,"Decreasing",TRUE
"HSPA2",0.284476906080919,1.41471708104565e-125,4.54941013711259e-124,0.284476906080919,"Increasing",TRUE
"GAS2L1",0.284194934799748,2.54775886955655e-125,8.1808423731229e-124,0.284194934799748,"Increasing",TRUE
"UPF3A",0.284017467286935,3.68812760782395e-125,1.18249907425928e-123,0.284017467286935,"Increasing",TRUE
"DNAJC1",0.283966771914187,4.09897194633902e-125,1.31227827793165e-123,0.283966771914187,"Increasing",TRUE
"COL6A2",-0.283645843347243,7.99516585093056e-125,2.5558510952457e-123,0.283645843347243,"Decreasing",TRUE
"HDDC2",0.283569328310466,9.37450238328191e-125,2.99236331614065e-123,0.283569328310466,"Increasing",TRUE
"FEN1",0.283524885788454,1.02821956810096e-124,3.27726030481738e-123,0.283524885788454,"Increasing",TRUE
"ZCRB1",0.283256451558535,1.79622961056214e-124,5.71671898147979e-123,0.283256451558535,"Increasing",TRUE
"PCID2",0.282970331023028,3.25315578936815e-124,1.03383377365067e-122,0.282970331023028,"Increasing",TRUE
"SLC39A4",0.282968680999693,3.26431081249507e-124,1.03585545753331e-122,0.282968680999693,"Increasing",TRUE
"CNTD2",0.282887007425503,3.86692079218738e-124,1.22528091377081e-122,0.282887007425503,"Increasing",TRUE
"LOXL1",0.282845879562999,4.2111912165343e-124,1.33241350203962e-122,0.282845879562999,"Increasing",TRUE
"PRDX6",0.282680328286377,5.93521469870007e-124,1.87514604735246e-122,0.282680328286377,"Increasing",TRUE
"ZNF146",0.282458973160253,9.38736670503815e-124,2.96147437220255e-122,0.282458973160253,"Increasing",TRUE
"SLC35B2",0.282023929124479,2.30850719892727e-123,7.2721341937053e-122,0.282023929124479,"Increasing",TRUE
"SQLE",0.281817346709834,3.53713495365903e-123,1.11262716664588e-121,0.281817346709834,"Increasing",TRUE
"AKR1C3",0.28180621996714,3.61933408946234e-123,1.13682862897211e-121,0.28180621996714,"Increasing",TRUE
"COL4A2",-0.281687817548043,4.62134447196552e-123,1.449452163123e-121,0.281687817548043,"Decreasing",TRUE
"ACTR10",0.281498898066046,6.82360375963004e-123,2.13707358326964e-121,0.281498898066046,"Increasing",TRUE
"JUND",-0.281362041175463,9.04764575927796e-123,2.82951700228649e-121,0.281362041175463,"Decreasing",TRUE
"NEFH",0.281242559237564,1.15729868340538e-122,3.6140497902298e-121,0.281242559237564,"Increasing",FALSE
"NUCKS1",0.280843139037039,2.63301370805488e-122,8.21059541573822e-121,0.280843139037039,"Increasing",TRUE
"HILPDA",0.280812959983456,2.80158323899251e-122,8.72366193006169e-121,0.280812959983456,"Increasing",TRUE
"HMGB2",0.280755632033296,3.15202067410672e-122,9.80074341977643e-121,0.280755632033296,"Increasing",TRUE
"RCN2",0.280595691020435,4.37853312799155e-122,1.35948420827439e-120,0.280595691020435,"Increasing",TRUE
"KRTCAP3",0.280290499208691,8.19283339068013e-122,2.54013098382493e-120,0.280290499208691,"Increasing",TRUE
"RTN3",0.280057026024129,1.32240007422624e-121,4.0941354733566e-120,0.280057026024129,"Increasing",TRUE
"GSTM3",0.280023189432119,1.41736141490567e-121,4.38185696367832e-120,0.280023189432119,"Increasing",TRUE
"SUCLG1",0.280009943414159,1.45636303780092e-121,4.49600074955398e-120,0.280009943414159,"Increasing",TRUE
"ATP23",0.279902704663285,1.81421555844679e-121,5.59275295549716e-120,0.279902704663285,"Increasing",TRUE
"TIMMDC1",0.279524639658199,3.93318882348689e-121,1.21077222899646e-119,0.279524639658199,"Increasing",TRUE
"GGH",0.279259229358325,6.76624037759986e-121,2.07992111749549e-119,0.279259229358325,"Increasing",TRUE
"POLR2I",0.279048168968547,1.04116100001702e-120,3.19595017192725e-119,0.279048168968547,"Increasing",TRUE
"DNMT1",0.279008949139041,1.12792510545642e-120,3.45737042963309e-119,0.279008949139041,"Increasing",TRUE
"HLCS",0.278713127188954,2.06204310409022e-120,6.31172117271809e-119,0.278713127188954,"Increasing",TRUE
"JTB",0.278627194402587,2.45668823387184e-120,7.50905696378649e-119,0.278627194402587,"Increasing",TRUE
"SPP1",-0.2780821801736,7.44840493621187e-120,2.27344676089744e-118,0.2780821801736,"Decreasing",TRUE
"CAVIN1",0.277905554280161,1.06644713514615e-119,3.25048273490949e-118,0.277905554280161,"Increasing",TRUE
"TUBA1A",0.277776237935356,1.38672596253583e-119,4.22072507752104e-118,0.277776237935356,"Increasing",TRUE
"MYADM",0.277711401413473,1.58179557404049e-119,4.80767965612024e-118,0.277711401413473,"Increasing",TRUE
"MFSD2A",0.277411556125736,2.9059713525195e-119,8.81994956853181e-118,0.277411556125736,"Increasing",TRUE
"MRPL42",0.277342228105961,3.34438929893426e-119,1.01363608344978e-117,0.277342228105961,"Increasing",TRUE
"CKB",0.27726035974809,3.94782621687738e-119,1.19485328496807e-117,0.27726035974809,"Increasing",TRUE
"LINC00885",0.276845092615871,9.14949974427922e-119,2.76532432830593e-117,0.276845092615871,"Increasing",TRUE
"GINS2",0.276733777230906,1.14588418689968e-118,3.45845772051706e-117,0.276733777230906,"Increasing",TRUE
"SLC52A2",0.27664853895817,1.36130529823676e-118,4.10290202160341e-117,0.27664853895817,"Increasing",TRUE
"GPM6B",0.276516855574406,1.77616463648007e-118,5.34581027776244e-117,0.276516855574406,"Increasing",TRUE
"KCTD1",0.276500159010432,1.83707456626908e-118,5.52144386329276e-117,0.276500159010432,"Increasing",TRUE
"TPRKB",0.276350594606291,2.48459174821653e-118,7.45722606652212e-117,0.276350594606291,"Increasing",TRUE
"COA5",0.276349796327801,2.48859770113112e-118,7.45888991975639e-117,0.276349796327801,"Increasing",FALSE
"PRPF18",0.275915449841483,5.97438007002022e-118,1.78817663868611e-116,0.275915449841483,"Increasing",TRUE
"AL355338.1",0.275644712478481,1.03042004281595e-117,3.07985852354808e-116,0.275644712478481,"Increasing",TRUE
"MAN2A1",0.275584865285272,1.16226667079129e-117,3.46914126461324e-116,0.275584865285272,"Increasing",TRUE
"C1S",-0.275292368613091,2.09259512333587e-117,6.23737663659147e-116,0.275292368613091,"Decreasing",TRUE
"PRRC1",0.275111745465786,3.00767226717853e-117,8.95258921401212e-116,0.275111745465786,"Increasing",TRUE
"SLC7A5",0.275064789173591,3.30497099819287e-117,9.82399219682915e-116,0.275064789173591,"Increasing",TRUE
"GOPC",0.27487532453714,4.83351658607107e-117,1.43478425034335e-115,0.27487532453714,"Increasing",TRUE
"PLPPR2",0.27477353387414,5.92798392825515e-117,1.75725284896562e-115,0.27477353387414,"Increasing",FALSE
"COMMD5",0.274708971195796,6.74700946802852e-117,1.99729965211091e-115,0.274708971195796,"Increasing",TRUE
"COPB2",0.274689323799381,7.01797953049534e-117,2.0746721977292e-115,0.274689323799381,"Increasing",TRUE
"TCEAL9",0.27444822091989,1.13749294357105e-116,3.35809050690853e-115,0.27444822091989,"Increasing",TRUE
"AP1M2",0.274439381877258,1.15780063281945e-116,3.41337949184562e-115,0.274439381877258,"Increasing",TRUE
"FAAP20",0.274324988892935,1.45568176504023e-116,4.28573337091545e-115,0.274324988892935,"Increasing",TRUE
"SULT2B1",0.274244726607881,1.70924115093612e-116,5.02540153356866e-115,0.274244726607881,"Increasing",TRUE
"GSTP1",0.274182383563639,1.93621938497833e-116,5.68501371051383e-115,0.274182383563639,"Increasing",TRUE
"TMEM165",0.274088248855199,2.33718465119175e-116,6.85299325810769e-115,0.274088248855199,"Increasing",TRUE
"FXR1",0.274017226487144,2.69365023335946e-116,7.88750427410542e-115,0.274017226487144,"Increasing",TRUE
"BEST4",0.273991605441969,2.83514974321494e-116,8.29060702988833e-115,0.273991605441969,"Increasing",TRUE
"MRPL33",0.273827345263153,3.93612845199506e-116,1.14945588983261e-114,0.273827345263153,"Increasing",TRUE
"ACTR3B",0.273648593118895,5.62369349278632e-116,1.64005420214727e-114,0.273648593118895,"Increasing",TRUE
"MYLK",-0.273555482092453,6.77156557417713e-116,1.97215002773541e-114,0.273555482092453,"Decreasing",TRUE
"NXPH4",0.273502402110133,7.52767932488563e-116,2.1894098278705e-114,0.273502402110133,"Increasing",TRUE
"MTPN",0.273439905498728,8.52659307391472e-116,2.47660855278625e-114,0.273439905498728,"Increasing",TRUE
"FBXO2",0.273143586053741,1.53871122391836e-115,4.46329524145982e-114,0.273143586053741,"Increasing",TRUE
"GPRC5A",0.273077358112851,1.75555681287716e-115,5.08546685338814e-114,0.273077358112851,"Increasing",TRUE
"THBS1",-0.272902474888922,2.48618825544006e-115,7.19230631861574e-114,0.272902474888922,"Decreasing",TRUE
"HPN",0.272828386524322,2.88085274661365e-115,8.32289142437447e-114,0.272828386524322,"Increasing",TRUE
"AGO2",0.27282278053959,2.9131436373563e-115,8.40494445971556e-114,0.27282278053959,"Increasing",TRUE
"COL6A1",-0.272783727979839,3.14833606778019e-115,9.07140565663065e-114,0.272783727979839,"Decreasing",TRUE
"MPC2",0.272708801280777,3.65392371795061e-115,1.05141533348752e-113,0.272708801280777,"Increasing",TRUE
"BBX",0.272703886178143,3.68978944276675e-115,1.06032380130571e-113,0.272703886178143,"Increasing",TRUE
"BEX3",0.272459573302437,5.99446931321504e-115,1.72032512428389e-113,0.272459573302437,"Increasing",TRUE
"GJB2",0.272444714889914,6.1739180054971e-115,1.76947437796807e-113,0.272444714889914,"Increasing",TRUE
"CEBPG",0.272297970415758,8.26099931297735e-115,2.36450589607206e-113,0.272297970415758,"Increasing",TRUE
"NDUFA9",0.272245360063661,9.1697106905816e-115,2.62113026486069e-113,0.272245360063661,"Increasing",TRUE
"SLC39A7",0.272098728411776,1.22637481055617e-114,3.50091937333142e-113,0.272098728411776,"Increasing",TRUE
"PARP14",-0.271741031975508,2.4906533860014e-114,7.10066222579027e-113,0.271741031975508,"Decreasing",TRUE
"UBE2A",0.271724179735869,2.57512332872479e-114,7.33180700049311e-113,0.271724179735869,"Increasing",TRUE
"RAB5C",0.27155028465341,3.6324757966613e-114,1.03286581534014e-112,0.27155028465341,"Increasing",TRUE
"PSMB3",0.271394779698223,4.93984906460954e-114,1.40276134410266e-112,0.271394779698223,"Increasing",TRUE
"NRBF2",0.271267550378241,6.35159047281641e-114,1.80128438474492e-112,0.271267550378241,"Increasing",TRUE
"CHRAC1",0.271064224956331,9.4890482290818e-114,2.68752729004532e-112,0.271064224956331,"Increasing",TRUE
"SNRPN",0.27087864971853,1.36839441338379e-113,3.87055016665232e-112,0.27087864971853,"Increasing",TRUE
"POLR2B",0.270514214072764,2.80588596174973e-113,7.92616936384466e-112,0.270514214072764,"Increasing",TRUE
"CCDC130",0.270203887169832,5.16707010112865e-113,1.4577073744829e-111,0.270203887169832,"Increasing",FALSE
"RPL36AL",0.270109890327265,6.21577627539534e-113,1.75127673156836e-111,0.270109890327265,"Increasing",TRUE
"PCNP",0.269931702613412,8.82139071721028e-113,2.48216475779836e-111,0.269931702613412,"Increasing",TRUE
"PPM1G",0.269914452946679,9.12534906063239e-113,2.56435361768876e-111,0.269914452946679,"Increasing",TRUE
"MRPL4",0.269817794167292,1.10324190264288e-112,3.09624123585878e-111,0.269817794167292,"Increasing",TRUE
"PPA2",0.269686912473534,1.42632915165021e-112,3.99779156513113e-111,0.269686912473534,"Increasing",TRUE
"UBE2T",0.269671705548888,1.46952305845522e-112,4.11352244730795e-111,0.269671705548888,"Increasing",TRUE
"MRPS25",0.269520655234904,1.97619131756934e-112,5.52464351522295e-111,0.269520655234904,"Increasing",TRUE
"ZNF22",0.269037131512339,5.09445019146174e-112,1.42236522787452e-110,0.269037131512339,"Increasing",TRUE
"ILVBL",0.268830851628251,7.62593098964665e-112,2.12640475724212e-110,0.268830851628251,"Increasing",TRUE
"EMC3",0.26867589828637,1.03227280804225e-111,2.87466693064343e-110,0.26867589828637,"Increasing",TRUE
"PLIN2",0.268566429800091,1.2783289350655e-111,3.55530093780766e-110,0.268566429800091,"Increasing",TRUE
"SNRPF",0.268513327806322,1.417968438327e-111,3.93859870851498e-110,0.268513327806322,"Increasing",TRUE
