"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"SHKBP1",0.30616568730349,3.9535017906085e-146,1.61198440934056e-144,0.30616568730349,"Increasing",TRUE
"MAL",0.305933180382599,6.71258631823605e-146,2.73180772762864e-144,0.305933180382599,"Increasing",TRUE
"A2M",-0.305898564869186,7.26273981802284e-146,2.9501467569074e-144,0.305898564869186,"Decreasing",TRUE
"IGLC3",-0.305861692395865,7.89835272986081e-146,3.20231524375782e-144,0.305861692395865,"Decreasing",TRUE
"MFSD1",0.305654130018209,1.26632018238162e-145,5.12456538225972e-144,0.305654130018209,"Increasing",TRUE
"NECTIN4",0.305612986746843,1.39046604730847e-145,5.6164432303432e-144,0.305612986746843,"Increasing",TRUE
"PYM1",0.305562881826218,1.55817185511302e-145,6.28210705018515e-144,0.305562881826218,"Increasing",TRUE
"SEC11C",0.305355062755665,2.49824207686159e-145,1.00534471659179e-143,0.305355062755665,"Increasing",TRUE
"PLLP",0.305306366850991,2.79029484035921e-145,1.1207857156164e-143,0.305306366850991,"Increasing",TRUE
"FARSA",0.30525041627048,3.16816379748205e-145,1.27020444644874e-143,0.30525041627048,"Increasing",TRUE
"TMEM258",0.305079859575988,4.66521690818183e-145,1.8669506923298e-143,0.305079859575988,"Increasing",TRUE
"CHCHD1",0.305042544700137,5.07722430545452e-145,2.02807425583867e-143,0.305042544700137,"Increasing",TRUE
"RPL6",0.304873759928492,7.44404418445887e-145,2.96800359457853e-143,0.304873759928492,"Increasing",TRUE
"UROD",0.304641749914376,1.25910411201093e-144,5.01090973490904e-143,0.304641749914376,"Increasing",TRUE
"SPATC1L",0.30436123178671,2.37551682599174e-144,9.43656592089735e-143,0.30436123178671,"Increasing",TRUE
"FADS2",0.304160698714411,3.73815562020642e-144,1.48223014592038e-142,0.304160698714411,"Increasing",TRUE
"TFPT",0.304071004856319,4.57799678500994e-144,1.81191411216236e-142,0.304071004856319,"Increasing",TRUE
"RRAGA",0.30385108313377,7.52240180526886e-144,2.97183003677989e-142,0.30385108313377,"Increasing",TRUE
"CALR",0.303699301975931,1.05950180999706e-143,4.1780719186198e-142,0.303699301975931,"Increasing",TRUE
"MAP3K13",0.303670897694957,1.12960842825648e-143,4.44641860375636e-142,0.303670897694957,"Increasing",TRUE
"POLR2F",0.303422071569779,1.97950524800029e-143,7.77765607441569e-142,0.303422071569779,"Increasing",TRUE
"MYDGF",0.30337688480457,2.1916634898747e-143,8.59561669985341e-142,0.30337688480457,"Increasing",TRUE
"RAB1A",0.303145598346637,3.6895555663519e-143,1.44440753240697e-141,0.303145598346637,"Increasing",TRUE
"CTHRC1",0.303130826868267,3.81428958485681e-143,1.49053884138799e-141,0.303130826868267,"Increasing",TRUE
"C1orf43",0.302878780614952,6.72461104542837e-143,2.62308383920049e-141,0.302878780614952,"Increasing",TRUE
"REEP5",0.302651984792065,1.11954279075063e-142,4.35915670416596e-141,0.302651984792065,"Increasing",TRUE
"MSRB2",0.302636004726367,1.1604627714118e-142,4.51035980039732e-141,0.302636004726367,"Increasing",TRUE
"SFT2D1",0.302601369211141,1.25435082847993e-142,4.86652089828569e-141,0.302601369211141,"Increasing",TRUE
"ERLEC1",0.302319804637418,2.36004532193241e-142,9.13988878260922e-141,0.302319804637418,"Increasing",TRUE
"PAK4",0.301721521615887,9.01942799450763e-142,3.48675919429893e-140,0.301721521615887,"Increasing",TRUE
"EIF2D",0.30165153842974,1.0548666089707e-141,4.070654896403e-140,0.30165153842974,"Increasing",TRUE
"HSPA14.1",0.301099044176481,3.62675945647579e-141,1.3970458441077e-139,0.301099044176481,"Increasing",TRUE
"SYNCRIP",0.300821551372168,6.73666411659816e-141,2.59037920924709e-139,0.300821551372168,"Increasing",TRUE
"SLIRP",0.300515670484766,1.33210736641776e-140,5.1131154863744e-139,0.300515670484766,"Increasing",TRUE
"CAPG",0.300233878672358,2.49457521039018e-140,9.55811530080349e-139,0.300233878672358,"Increasing",TRUE
"COX14",0.300129870713308,3.14399682081363e-140,1.20250922650943e-138,0.300129870713308,"Increasing",TRUE
"KANK2",0.300117600803983,3.23097588383771e-140,1.23359344257479e-138,0.300117600803983,"Increasing",TRUE
"CLDN7",0.300114058092053,3.25653347477231e-140,1.24115852539382e-138,0.300114058092053,"Increasing",TRUE
"ACTR1B",0.300095613448497,3.39289216763343e-140,1.29085210814363e-138,0.300095613448497,"Increasing",TRUE
"DESI2",0.300044227309348,3.80359063230414e-140,1.44456227704908e-138,0.300044227309348,"Increasing",TRUE
