"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Enrichment_Group"
"hsa04713","Circadian entrainment",21,0.370290055354247,1.36848555249227,0.116564417177914,0.364263803680982,0.29780163599182,537,"tags=19%, list=9%, signal=17%","810/2982/51806/5332","BRCA1_tumour"
"hsa05418","Fluid shear stress and atherosclerosis",64,-0.329817385697822,-1.29724238121408,0.115384615384615,0.364263803680982,0.29780163599182,562,"tags=19%, list=10%, signal=17%","8517/1906/858/6385/1843/2817/5879/7124/857/6347/3383/7056","TotalCell"
"hsa05231","Choline metabolism in cancer",38,-0.370122253984715,-1.32235791167223,0.119727891156463,0.370292446875657,0.302730316217643,1020,"tags=34%, list=17%, signal=28%","57153/3265/126969/1956/207/6009/5595/5604/8611/1978/5605/56994/5879","TotalCell"
"hsa04640","Hematopoietic cell lineage",16,-0.469408512501433,-1.34201132157718,0.133738601823708,0.392855843730675,0.321176882769289,363,"tags=31%, list=6%, signal=29%","3122/3119/3108/7124/3127","TotalCell"
"hsa00520","Amino sugar and nucleotide sugar metabolism",16,-0.468389015503932,-1.33909663963912,0.133738601823708,0.392855843730675,0.321176882769289,2375,"tags=75%, list=41%, signal=45%","7360/2585/2673/5372/2582/10007/3074/3098/6675/3099/4351/3073","TotalCell"
"hsa04215","Apoptosis - multiple species",22,-0.425304882212485,-1.33872002853469,0.130882352941176,0.392855843730675,0.321176882769289,789,"tags=32%, list=13%, signal=28%","332/637/598/836/27113/5366/840","TotalCell"
"hsa00983","Drug metabolism - other enzymes",26,-0.398654510628366,-1.31821894954886,0.140602582496413,0.392855843730675,0.321176882769289,930,"tags=23%, list=16%, signal=19%","7172/1854/7083/1890/7378/1066","TotalCell"
"hsa00071","Fatty acid degradation",19,0.373106818459622,1.3160466722635,0.144144144144144,0.392855843730675,0.321176882769289,332,"tags=26%, list=6%, signal=25%","2182/3032/10455/3030/224","BRCA1_tumour"
"hsa04971","Gastric acid secretion",19,0.372236836961245,1.31297801685646,0.144144144144144,0.392855843730675,0.321176882769289,537,"tags=21%, list=9%, signal=19%","810/760/51806/5332","BRCA1_tumour"
"hsa04623","Cytosolic DNA-sensing pathway",27,-0.392422066772039,-1.30339929931459,0.145348837209302,0.392855843730675,0.321176882769289,1331,"tags=37%, list=23%, signal=29%","661/4790/29108/5093/5441/8517/834/836/4792/840","TotalCell"
"hsa04928","Parathyroid hormone synthesis, secretion and action",42,-0.353401942681004,-1.28789821780603,0.14535666218035,0.392855843730675,0.321176882769289,1121,"tags=31%, list=19%, signal=25%","4323/11214/10568/1956/4205/5595/1958/4929/6446/5604/1839/2260/9935","TotalCell"
"hsa04670","Leukocyte transendothelial migration",40,-0.353760458708602,-1.27425203865552,0.143817204301075,0.392855843730675,0.321176882769289,1456,"tags=38%, list=25%, signal=28%","100506658/4267/4301/10627/1499/50848/60/998/1364/4478/9564/10398/5879/9076/3383","TotalCell"
"hsa01522","Endocrine resistance",46,-0.339783809417661,-1.26798979344279,0.14490861618799,0.392855843730675,0.321176882769289,1019,"tags=28%, list=17%, signal=24%","3265/1956/207/3480/5595/5604/1031/1870/399694/5605/1839/638/1869","TotalCell"
"hsa05160","Hepatitis C",75,-0.310474043721449,-1.25464410713945,0.134401972872996,0.392855843730675,0.321176882769289,1456,"tags=36%, list=25%, signal=27%","100506658/54205/5515/7532/8554/7533/4790/148022/1499/3265/1956/207/5595/637/1364/5604/8517/1870/55844/836/5605/9021/4792/975/9076/7124/1869","TotalCell"
"hsa05161","Hepatitis B",76,-0.310779030523209,-1.25420760964672,0.142503097893432,0.392855843730675,0.321176882769289,1201,"tags=29%, list=21%, signal=23%","4790/4775/148022/3265/537/207/2002/9134/5595/332/637/5604/8517/3654/1870/836/5605/3339/4792/7124/898/1869","TotalCell"
"hsa05152","Tuberculosis",66,-0.316468420623781,-1.25036336716283,0.144963144963145,0.392855843730675,0.321176882769289,1213,"tags=36%, list=21%, signal=29%","808/4790/1509/11151/3920/537/5534/207/1263/3123/8877/5595/637/3654/972/3916/836/3122/1051/3119/3108/7124/64127/3127","TotalCell"
"hsa04915","Estrogen signaling pathway",57,0.26361393582099,1.23087532872383,0.140776699029126,0.392855843730675,0.321176882769289,554,"tags=18%, list=9%, signal=16%","810/5443/6654/5295/51806/3880/5580/208/5332/3875","BRCA1_tumour"
"hsa00380","Tryptophan metabolism",14,-0.471978757806733,-1.31277375060159,0.149847094801223,0.394736842105263,0.322714681440443,98,"tags=29%, list=2%, signal=28%","1892/217/3620/8942","TotalCell"
"hsa04330","Notch signaling pathway",29,0.33057866906525,1.29313319256437,0.151315789473684,0.394736842105263,0.322714681440443,396,"tags=21%, list=7%, signal=19%","23462/196403/7091/23493/3066/9253","BRCA1_tumour"
"hsa04371","Apelin signaling pathway",47,-0.338799026105595,-1.26382403622163,0.150918635170604,0.394736842105263,0.322714681440443,1084,"tags=36%, list=19%, signal=30%","22808/3265/207/4205/8877/5595/6696/1958/10681/6261/5604/84557/2783/5605/51422/59/4638","TotalCell"
"hsa04068","FoxO signaling pathway",67,-0.315458397572786,-1.25093013503758,0.150246305418719,0.394736842105263,0.322714681440443,1043,"tags=31%, list=18%, signal=26%","4616/3265/1956/6502/207/1454/1263/9455/3480/8660/5595/114907/6446/1032/5604/1647/5605/51422/11067/6648/5728","TotalCell"
"hsa04913","Ovarian steroidogenesis",11,0.451278833493588,1.30231721367579,0.154518950437318,0.399617975268925,0.326705221886525,333,"tags=27%, list=6%, signal=26%","3292/1545/8644","BRCA1_tumour"
"hsa00410","beta-Alanine metabolism",12,0.43075713434133,1.29136077992998,0.158357771260997,0.40228857500447,0.3288885543019,748,"tags=58%, list=13%, signal=51%","3030/224/26275/4329/501/51380/54498","BRCA1_tumour"
"hsa04620","Toll-like receptor signaling pathway",36,-0.364024651631844,-1.27333967058015,0.159279778393352,0.40228857500447,0.3288885543019,1201,"tags=36%, list=21%, signal=29%","4790/148022/1326/207/5595/6696/5604/8517/3654/5605/4792/5879/7124","TotalCell"
"hsa04310","Wnt signaling pathway",66,0.249728862583445,1.19828663156736,0.159574468085106,0.40228857500447,0.3288885543019,381,"tags=12%, list=7%, signal=11%","81029/164284/2535/324/5602/7091/9475/55366","BRCA1_tumour"
"hsa04925","Aldosterone synthesis and secretion",29,0.325489820490347,1.27322701101083,0.161184210526316,0.402960526315789,0.329437903970452,628,"tags=17%, list=11%, signal=15%","810/5443/51806/5332/466","BRCA1_tumour"
"hsa04710","Circadian rhythm",17,-0.447347440334252,-1.30828802322194,0.164652567975831,0.408229507378093,0.333745527084546,878,"tags=29%, list=15%, signal=25%","1454/4783/51422/6095/79365","TotalCell"
"hsa00670","One carbon pool by folate",16,0.391369949644469,1.28715405485672,0.168604651162791,0.40905276897259,0.334418579546012,899,"tags=44%, list=15%, signal=37%","160428/441024/6470/4548/501/55349/6472","BRCA1_tumour"
"hsa00240","Pyrimidine metabolism",28,-0.37731927543248,-1.26324747903575,0.169075144508671,0.40905276897259,0.334418579546012,1188,"tags=50%, list=20%, signal=40%","51727/1503/318/30833/22978/1854/51251/7083/955/8623/1890/1635/7298/7378","TotalCell"
"hsa05034","Alcoholism",40,0.290155723916524,1.25076544990433,0.166666666666667,0.40905276897259,0.334418579546012,372,"tags=12%, list=6%, signal=12%","810/84152/6654/51806/3066","BRCA1_tumour"
"hsa05224","Breast cancer",59,0.256737613241467,1.19913386933185,0.171717171717172,0.412121212121212,0.336927166400851,565,"tags=20%, list=10%, signal=19%","81029/2535/23462/3815/324/6654/23493/675/5295/1019/208/10912","BRCA1_tumour"
"hsa01212","Fatty acid metabolism",32,0.311808147247552,1.27348060895713,0.174061433447099,0.414431984397855,0.338816324086667,360,"tags=19%, list=6%, signal=18%","2182/3032/3030/6785/3295/9415","BRCA1_tumour"
"hsa04066","HIF-1 signaling pathway",51,-0.329051915587838,-1.24733715435119,0.176319176319176,0.416501991305141,0.34050864552315,1038,"tags=29%, list=18%, signal=24%","4055/3099/1956/8569/207/3480/5595/6923/5604/1978/1906/5605/7076/2026/112399","TotalCell"
"hsa04530","Tight junction",74,-0.299009269875125,-1.2048634087943,0.178217821782178,0.41769801980198,0.341486451276707,1491,"tags=35%, list=26%, signal=27%","57826/100506658/91862/10095/5515/4301/92359/10627/50848/60/9223/23327/998/3993/1364/2017/55844/4478/8531/4627/51422/50855/10398/5879/9076/51421","TotalCell"
"hsa04936","Alcoholic liver disease",43,-0.338140408915124,-1.23718206453252,0.183041722745626,0.425678424989828,0.348010782535543,638,"tags=30%, list=11%, signal=27%","4790/148022/1499/207/6319/8517/3654/836/51422/4792/7124/217/2919","TotalCell"
"hsa00330","Arginine and proline metabolism",25,-0.38610138300111,-1.25665729255736,0.184480234260615,0.425723617524496,0.348047729414763,1531,"tags=44%, list=26%, signal=33%","2628/5831/2806/5832/8974/6303/2805/6723/217/1159/548596","TotalCell"
"hsa04024","cAMP signaling pathway",61,0.24958009228096,1.18038668581329,0.194174757281553,0.444675016675313,0.363541329422274,329,"tags=15%, list=6%, signal=14%","810/5443/22800/5348/84152/5602/9475/5295/51806","BRCA1_tumour"
"hsa05417","Lipid and atherosclerosis",85,-0.29178480775386,-1.20470101739829,0.2,0.454545454545455,0.371610845295056,1213,"tags=29%, list=21%, signal=24%","808/4790/4775/148022/3265/29108/5534/207/5595/637/998/598/8517/3654/834/836/6648/4792/4067/840/5879/7124/6347/3383/2919","TotalCell"
"hsa04614","Renin-angiotensin system",10,0.446759062060378,1.25816303647133,0.206043956043956,0.454821103699212,0.371836200568127,110,"tags=20%, list=2%, signal=20%","2028/4311","BRCA1_tumour"
"hsa04726","Serotonergic synapse",20,-0.407559184773947,-1.24668857521371,0.20326409495549,0.454821103699212,0.371836200568127,1019,"tags=35%, list=17%, signal=29%","3265/5595/10681/5604/2783/836/1843","TotalCell"
"hsa04978","Mineral absorption",24,-0.385618768758552,-1.23918228174338,0.206185567010309,0.454821103699212,0.371836200568127,1382,"tags=42%, list=24%, signal=32%","483/4494/6550/10568/4493/4501/4502/481/4495/26872","TotalCell"
"hsa05017","Spinocerebellar ataxia",60,0.248331973987745,1.16786679009446,0.203045685279188,0.454821103699212,0.371836200568127,1287,"tags=35%, list=22%, signal=28%","3748/773/5602/5295/208/5332/5692/5704/60673/5689/9519/5686/6311/5684/23369/8678/23152/5290/4976/5707/5690","BRCA1_tumour"
"hsa04814","Motor proteins",59,-0.308290103272759,-1.20114030444363,0.211442786069652,0.463013400152522,0.378533762229957,356,"tags=15%, list=6%, signal=14%","4627/72/832/10398/7168/63971/7169/4643/59","TotalCell"
"hsa04110","Cell cycle",97,-0.279948274859053,-1.17605567833414,0.215895610913405,0.466717734484202,0.381562218016909,1529,"tags=35%, list=26%, signal=26%","1026/4173/10926/9212/5347/2810/1028/5515/7465/7532/25906/119504/9133/7533/113130/9319/4616/896/6502/10403/9134/1874/1032/1031/23594/1870/81620/1647/7027/994/27127/9088/898/1869","TotalCell"
"hsa05200","Pathways in cancer",197,-0.253254109404263,-1.14891699831175,0.216245883644347,0.466717734484202,0.381562218016909,965,"tags=23%, list=17%, signal=20%","896/1956/6502/207/8323/2002/9134/3480/5595/6923/332/3728/637/10681/7423/998/8321/5604/598/3597/8517/2783/1050/1870/23604/836/27113/1906/1647/5292/5605/3910/3918/10125/5366/4792/183/840/5728/5879/898/2260/3909/1869/23401/112399","TotalCell"
"hsa04260","Cardiac muscle contraction",27,-0.367302277750248,-1.21996587856114,0.22093023255814,0.472813238770686,0.386545560117788,1441,"tags=59%, list=25%, signal=45%","1340/1347/29796/7385/1345/476/10975/27089/483/1349/4512/4514/4513/481/7168/7169","TotalCell"
"hsa01232","Nucleotide metabolism",35,-0.342353692489374,-1.19449448746441,0.222222222222222,0.472813238770686,0.386545560117788,1023,"tags=37%, list=17%, signal=31%","30833/22978/1854/50808/51251/7083/955/204/8623/1890/1635/7298/7378","TotalCell"
"hsa05130","Pathogenic Escherichia coli infection",87,-0.283340084951587,-1.17327950505643,0.230398069963812,0.486756485839039,0.397944776142092,1022,"tags=25%, list=17%, signal=21%","382/29108/60/4645/5595/10458/998/5058/1364/2017/8517/55971/3654/834/836/4627/4792/840/5879/9076/7124/4643","TotalCell"
"hsa04724","Glutamatergic synapse",21,0.322171911397193,1.19065473077341,0.233128834355828,0.489081470676563,0.399845553219786,537,"tags=19%, list=9%, signal=17%","9229/773/81539/5332","BRCA1_tumour"
"hsa04392","Hippo signaling pathway - multiple species",10,-0.487638975726571,-1.23147046549778,0.236677115987461,0.493077324973877,0.403112339364608,1718,"tags=60%, list=29%, signal=42%","60485/6788/1454/5058/83937/7004","TotalCell"
"hsa04071","Sphingolipid signaling pathway",56,-0.30260188263422,-1.16922868497081,0.243412797992472,0.503612685501666,0.411725458673292,1201,"tags=30%, list=21%, signal=24%","4790/1509/3265/427/207/55012/8877/5595/637/5604/55844/28227/53637/5605/5728/5879/7124","TotalCell"
"hsa01210","2-Oxocarboxylic acid metabolism",16,-0.422137585145153,-1.20686652125065,0.247720364741641,0.509014448099263,0.41614163651624,1380,"tags=50%, list=24%, signal=38%","3418/3421/2806/50/84706/3419/2805/4967","TotalCell"
"hsa05131","Shigellosis",108,-0.268784863401888,-1.14172269747748,0.261627906976744,0.533934504034172,0.436514875227937,1745,"tags=38%, list=30%, signal=27%","3098/5336/960/8915/8454/1398/10552/7322/387/9181/7416/1729/7336/54205/824/10095/10163/10627/4790/10318/382/3099/29108/60/1956/207/5595/3611/998/2017/84557/598/8517/834/9564/10398/9844/4792/5879/7124/51619","TotalCell"
"hsa04081","Hormone signaling",26,0.30094513722168,1.14702644757272,0.265573770491803,0.538325210456358,0.440104470302917,537,"tags=23%, list=9%, signal=21%","30061/5443/5295/6776/6774/5332","BRCA1_tumour"
"hsa00760","Nicotinate and nicotinamide metabolism",13,-0.438666367873739,-1.19276659057924,0.272865853658537,0.549019607843137,0.448847609219126,1188,"tags=46%, list=20%, signal=37%","30833/22978/51547/349565/4837/93100","TotalCell"
"hsa04613","Neutrophil extracellular trap formation",33,-0.333014313591462,-1.15298345364924,0.274509803921569,0.549019607843137,0.448847609219126,954,"tags=30%, list=16%, signal=26%","60/8841/207/5595/10105/291/5604/834/5605/5879","TotalCell"
"hsa04979","Cholesterol metabolism",17,-0.400543583311845,-1.17140800545039,0.277945619335347,0.552209839739101,0.451455763716528,544,"tags=18%, list=9%, signal=16%","83930/3988/4023","TotalCell"
"hsa04080","Neuroactive ligand-receptor interaction",19,-0.386780759075035,-1.17218742824571,0.282511210762332,0.55465367965368,0.453453710032657,823,"tags=42%, list=14%, signal=36%","4828/2908/133/1906/130576/53637/1907/183","TotalCell"
"hsa05211","Renal cell carcinoma",35,-0.323273048089277,-1.12792086768699,0.284722222222222,0.55465367965368,0.453453710032657,1019,"tags=29%, list=17%, signal=24%","3265/207/5595/6923/998/5058/5604/5605/5879/112399","TotalCell"
"hsa05226","Gastric cancer",57,-0.291479241074134,-1.12757356427996,0.28391959798995,0.55465367965368,0.453453710032657,1131,"tags=32%, list=19%, signal=26%","1499/4616/3265/1956/207/8323/9134/5595/3728/8321/5604/1870/1647/399694/5605/898/1869/23401","TotalCell"
"hsa04519","Cadherin signaling",128,-0.255991769533373,-1.10846757681905,0.292096219931271,0.565347522447622,0.462196395544898,1410,"tags=32%, list=24%, signal=25%","999/10095/7532/102/4301/6788/2195/7533/4790/1499/22808/3265/60/1956/8323/3480/5595/3728/998/8321/3872/10518/5604/8517/7004/5605/1825/25984/3887/3866/5097/4792/5879/51421/1001/1009/3853/1830/4643/2260/1828","TotalCell"
"hsa04961","Endocrine and other factor-regulated calcium reabsorption",14,-0.413666892445919,-1.15058364155936,0.302752293577982,0.578507567346462,0.472955309444651,1382,"tags=43%, list=24%, signal=33%","483/1175/8766/1785/481/1212","TotalCell"
"hsa04810","Regulation of actin cytoskeleton",89,-0.268512057187358,-1.11664079692775,0.301909307875895,0.578507567346462,0.472955309444651,1402,"tags=37%, list=24%, signal=29%","1398/10552/387/3694/2335/1729/10095/10163/8874/10627/3985/22808/8826/3265/60/1956/207/5595/10458/998/5058/5604/3693/4478/9564/5605/3691/4627/10398/7114/5879/2260/4638","TotalCell"
"hsa03082","ATP-dependent chromatin remodeling",57,0.235525886696962,1.09972563593131,0.305825242718447,0.580680840604645,0.474732055652219,1324,"tags=37%, list=23%, signal=29%","8089/29994/3066/29844/8467/6594/11176/10445/86/64431/10856/4798/54891/5977/57459/26122/54108/1108/196528/6601/6944","BRCA1_tumour"
"hsa01200","Carbon metabolism",59,-0.284703784978058,-1.10924479032738,0.308457711442786,0.581995681967521,0.47580699613485,1380,"tags=32%, list=24%, signal=25%","3418/3421/2806/50/84706/2746/3099/2539/1892/83440/283871/5315/3419/5634/9563/2805/4967/5095/2026","TotalCell"
"hsa04918","Thyroid hormone synthesis",22,0.300586455779375,1.12508662157211,0.31055900621118,0.582298136645963,0.476054266100033,63,"tags=9%, list=1%, signal=9%","2878/493869","BRCA1_tumour"
"hsa05216","Thyroid cancer",23,-0.354833989977259,-1.12745274950096,0.320588235294118,0.594132610398641,0.485729467448713,2184,"tags=57%, list=37%, signal=36%","6257/4893/5594/578/1026/999/1499/4616/3265/5595/5604/1647/5605","TotalCell"
"hsa05110","Vibrio cholerae infection",26,-0.337842415968667,-1.11713341456816,0.322812051649928,0.594132610398641,0.485729467448713,1238,"tags=38%, list=21%, signal=30%","11015/9601/528/537/60/90423/11014/529/6558/526","TotalCell"
"hsa04625","C-type lectin receptor signaling pathway",53,0.23418550791382,1.07328669097089,0.321100917431193,0.594132610398641,0.485729467448713,526,"tags=17%, list=9%, signal=16%","810/22800/5602/5295/51806/64581/5580/5781/208","BRCA1_tumour"
"hsa05142","Chagas disease",36,-0.31114567323665,-1.08837170033827,0.326869806094183,0.597932572123505,0.488836102823778,1201,"tags=28%, list=21%, signal=22%","4790/148022/207/5595/8517/3654/55844/4792/7124/6347","TotalCell"
"hsa03320","PPAR signaling pathway",20,-0.366552652301236,-1.12125311098484,0.332344213649852,0.600622072861178,0.491034887637384,711,"tags=25%, list=12%, signal=22%","3611/6319/2180/2710/4023","TotalCell"
"hsa05213","Endometrial cancer",34,-0.316248787374806,-1.09866446202177,0.331476323119777,0.600622072861178,0.491034887637384,1131,"tags=35%, list=19%, signal=29%","1499/4616/3265/1956/207/2002/5595/3611/5604/1647/5605/5728","TotalCell"
"hsa01523","Antifolate resistance",14,-0.405474461497588,-1.12779700524428,0.336391437308869,0.602188825469969,0.492315776612291,1201,"tags=43%, list=21%, signal=34%","4790/10257/8836/8517/7298/7124","TotalCell"
"hsa04924","Renin secretion",21,-0.358032626450951,-1.11224019818983,0.337278106508876,0.602188825469969,0.492315776612291,465,"tags=24%, list=8%, signal=22%","1508/1906/1907/183/9635","TotalCell"
"hsa00062","Fatty acid elongation",18,0.313740242182827,1.0918949018528,0.339233038348083,0.602188825469969,0.492315776612291,153,"tags=17%, list=3%, signal=16%","3032/3030/6785","BRCA1_tumour"
"hsa05202","Transcriptional misregulation in cancer",66,-0.276065901687471,-1.09073344415349,0.342751842751843,0.604856193091487,0.49449646663269,826,"tags=21%, list=14%, signal=18%","3480/3728/4291/64332/598/8842/1031/26471/1050/1647/1051/2119/51513/5328","TotalCell"
"hsa05230","Central carbon metabolism in cancer",33,-0.314074882577919,-1.08741014436821,0.350140056022409,0.614280800039314,0.502201496172492,1019,"tags=33%, list=17%, signal=28%","3265/3099/1956/207/5595/2539/5315/5604/5605/5728/2260","TotalCell"
"hsa04960","Aldosterone-regulated sodium reabsorption",12,-0.414292144183145,-1.10677482744037,0.354009077155825,0.617457692713647,0.504798745271157,2182,"tags=83%, list=37%, signal=52%","3643/5170/5594/476/2810/483/23327/5595/6446/481","TotalCell"
"hsa00860","Porphyrin metabolism",12,-0.411688900559661,-1.09982030379656,0.360060514372163,0.62024407753051,0.507076737068803,705,"tags=25%, list=12%, signal=22%","7390/644/1356","TotalCell"
"hsa01240","Biosynthesis of cofactors",61,-0.274977885831,-1.07218178936873,0.361809045226131,0.62024407753051,0.507076737068803,1014,"tags=38%, list=17%, signal=31%","1738/125061/51727/2937/2990/1503/154807/10229/6697/8566/8836/50808/2730/10797/7390/204/4351/349565/93100/217/3620/8942/195814","TotalCell"
"hsa04140","Autophagy - animal",87,-0.256821978601435,-1.06347100161486,0.358262967430639,0.62024407753051,0.507076737068803,1159,"tags=25%, list=20%, signal=21%","1509/3920/64223/22808/3265/207/84971/6009/3480/8660/5595/5604/56270/84557/598/10652/23604/3916/1508/5605/5728/54541","TotalCell"
"hsa00250","Alanine, aspartate and glutamate metabolism",13,-0.411534633719978,-1.11899338065675,0.365853658536585,0.622621930127983,0.509020735859018,1272,"tags=46%, list=22%, signal=36%","2806/440/84706/2746/2805/435","TotalCell"
"hsa04012","ErbB signaling pathway",38,-0.298830277283328,-1.06764880295237,0.36734693877551,0.622621930127983,0.509020735859018,1169,"tags=34%, list=20%, signal=28%","4690/27/3265/1956/207/2002/5595/5058/5604/1978/399694/5605/1839","TotalCell"
"hsa01250","Biosynthesis of nucleotide sugars",16,-0.378986524666289,-1.08350017795171,0.375379939209726,0.632662818892797,0.517229602814112,2375,"tags=62%, list=41%, signal=37%","7360/2585/2673/5372/2582/3098/6675/55907/3099/4351","TotalCell"
"hsa05214","Glioma",39,-0.296991459010378,-1.06346015984485,0.379918588873813,0.636735065151641,0.520558842738009,1043,"tags=36%, list=18%, signal=30%","4616/3265/1956/207/3480/5595/5604/1870/1647/399694/5605/5728/57118/1869","TotalCell"
"hsa04216","Ferroptosis",23,-0.336035275005518,-1.06772154144129,0.389705882352941,0.640385608538475,0.523543322068297,894,"tags=35%, list=15%, signal=30%","2730/5093/5621/6303/2180/84557/23516/1356","TotalCell"
"hsa04920","Adipocytokine signaling pathway",30,-0.313537411448925,-1.06138111867508,0.39290780141844,0.640385608538475,0.523543322068297,895,"tags=30%, list=15%, signal=26%","207/8660/4794/2180/8517/51422/9021/4792/7124","TotalCell"
"hsa03022","Basal transcription factors",19,0.298916807951426,1.0543588348565,0.393393393393393,0.640385608538475,0.523543322068297,1844,"tags=53%, list=32%, signal=36%","902/4331/2963/404672/9519/1022/8148/83860/2957/6873","BRCA1_tumour"
"hsa05212","Pancreatic cancer",44,-0.285714505567183,-1.05277461752809,0.387566137566138,0.640385608538475,0.523543322068297,1539,"tags=39%, list=26%, signal=29%","5898/1026/10928/7422/4790/4616/1956/207/5595/998/5604/598/8517/1870/1647/5879/1869","TotalCell"
"hsa04022","cGMP-PKG signaling pathway",52,-0.275333662964118,-1.04389528441667,0.385012919896641,0.640385608538475,0.523543322068297,938,"tags=25%, list=16%, signal=21%","5534/207/4205/8660/5595/10105/291/5604/481/5605/10398/3779/4638","TotalCell"
"hsa00280","Valine, leucine and isoleucine degradation",27,0.267765111475624,1.03697829238383,0.394904458598726,0.640385608538475,0.523543322068297,1160,"tags=37%, list=20%, signal=30%","3032/3030/224/26275/4329/501/587/27034/34/84693","BRCA1_tumour"
"hsa04722","Neurotrophin signaling pathway",59,0.222951029524726,1.04132825467244,0.398989898989899,0.643532095144998,0.526115712872929,526,"tags=15%, list=9%, signal=14%","810/5602/6654/5295/51806/10782/5580/5781/208","BRCA1_tumour"
"hsa04911","Insulin secretion",16,-0.371998818454712,-1.06352273698495,0.405775075987842,0.650976057734506,0.532201478779438,432,"tags=38%, list=7%, signal=35%","476/6844/10488/483/481/3779","TotalCell"
"hsa04261","Adrenergic signaling in cardiomyocytes",45,-0.279533541786108,-1.03932786373859,0.408376963350785,0.651665367049125,0.532765019377004,895,"tags=22%, list=15%, signal=19%","207/55012/5595/55844/481/28227/7168/183/7169/5502","TotalCell"
"hsa04976","Bile secretion",15,-0.376823175480652,-1.06065530674648,0.411854103343465,0.653736671973754,0.534458401999595,1382,"tags=40%, list=24%, signal=31%","483/10257/6550/200931/6522/481","TotalCell"
"hsa04015","Rap1 signaling pathway",67,-0.263024383439894,-1.04300639965917,0.422413793103448,0.655114116652578,0.535584523438774,1410,"tags=37%, list=24%, signal=29%","999/4301/7422/808/1499/22808/3265/60/1956/9223/207/3480/5595/7423/998/5604/1942/9564/3397/5605/50855/5879/9771/2260/27040","TotalCell"
"hsa05204","Chemical carcinogenesis - DNA adducts",10,0.370010446527051,1.04202355690699,0.425824175824176,0.655114116652578,0.535584523438774,1121,"tags=30%, list=19%, signal=24%","1545/873/2947","BRCA1_tumour"
"hsa05225","Hepatocellular carcinoma",78,-0.254104545176189,-1.03316132074825,0.425766871165644,0.655114116652578,0.535584523438774,1043,"tags=26%, list=18%, signal=21%","4616/3265/60/1956/207/8323/2002/3480/5595/8321/5604/598/1870/1647/399694/5605/29117/5728/1869/23401","TotalCell"
"hsa04072","Phospholipase D signaling pathway",44,-0.280238188735689,-1.03259598730316,0.415343915343915,0.655114116652578,0.535584523438774,1084,"tags=32%, list=19%, signal=26%","22808/382/3265/1956/207/8877/6009/5595/1785/5604/8611/399694/5605/183","TotalCell"
"hsa04360","Axon guidance",60,-0.263198530708553,-1.02658385591864,0.424844720496894,0.655114116652578,0.535584523438774,1302,"tags=33%, list=22%, signal=26%","23654/10627/3985/4690/4775/56963/3265/5534/5595/3611/998/5058/1947/1948/1942/10509/50855/10398/1808/5879","TotalCell"
"hsa04921","Oxytocin signaling pathway",50,-0.271620347958186,-1.02513611646948,0.422279792746114,0.655114116652578,0.535584523438774,1226,"tags=32%, list=21%, signal=26%","1827/808/4775/3265/60/1956/5534/2002/5595/6261/5604/5605/51422/10398/57118/4638","TotalCell"
"hsa04910","Insulin signaling pathway",59,0.218379467124507,1.01997604515138,0.434343434343434,0.664811379097093,0.543512460805694,329,"tags=10%, list=6%, signal=10%","810/5836/5602/6654/5295/51806","BRCA1_tumour"
"hsa00100","Steroid biosynthesis",11,-0.392797039457868,-1.02907249239445,0.450682852807284,0.666089965397924,0.544557761184969,1469,"tags=64%, list=25%, signal=48%","51478/1717/1718/50814/10682/6307/3988","TotalCell"
"hsa04630","JAK-STAT signaling pathway",40,-0.285410123345335,-1.02805280401699,0.451612903225806,0.666089965397924,0.544557761184969,1019,"tags=28%, list=17%, signal=23%","3265/896/1956/207/598/3597/5292/9021/3976/53833/9180","TotalCell"
"hsa00565","Ether lipid metabolism",12,0.339966910674162,1.01918203999076,0.448680351906158,0.666089965397924,0.544557761184969,766,"tags=33%, list=13%, signal=29%","85465/8540/23646/5050","BRCA1_tumour"
"hsa04934","Cushing syndrome",55,-0.265305489357816,-1.01604145229519,0.447570332480818,0.666089965397924,0.544557761184969,942,"tags=25%, list=16%, signal=22%","1956/8323/9134/5595/9070/8321/5604/1031/1870/5605/51655/183/898/1869","TotalCell"
"hsa04730","Long-term depression",22,-0.322786109414851,-1.0160246159379,0.452941176470588,0.666089965397924,0.544557761184969,1019,"tags=32%, list=17%, signal=26%","3265/3480/5595/6261/5604/5605/4067","TotalCell"
"hsa04211","Longevity regulating pathway",32,-0.296460536111963,-1.01326662071284,0.441466854724965,0.666089965397924,0.544557761184969,1201,"tags=28%, list=21%, signal=22%","4790/3265/207/6009/3480/8660/1978/51422/6648","TotalCell"
"hsa04973","Carbohydrate digestion and absorption",13,0.328169628037812,1.00979627963069,0.450867052023121,0.666089965397924,0.544557761184969,650,"tags=38%, list=11%, signal=34%","5295/2542/208/5332/92579","BRCA1_tumour"
"hsa04931","Insulin resistance",44,-0.273150548034588,-1.00648009859998,0.445767195767196,0.666089965397924,0.544557761184969,547,"tags=23%, list=9%, signal=21%","207/8660/57761/5834/51422/9021/4792/183/5728/7124","TotalCell"
